Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-06-07,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-01,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-02,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-03,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-04,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-05,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-06,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-07,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-08,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-09,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-10,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-11,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-12,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-13,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-14,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-15,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-16,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-17,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-18,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-19,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-20,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-21,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-22,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-23,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-24,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-25,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-26,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-27,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-28,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-29,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-30,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-06-01,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-11,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-12,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-15,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-16,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-17,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-18,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-19,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-22,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-23,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-24,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-25,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-26,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-29,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-30,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Algeria,,3,2,0,0,0,0,0,0,0,0,0,0,0
