Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-01-26,Albania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,3,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,4,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,5,2,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,6,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,7,3,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,8,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-01,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-02,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-03,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-04,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-05,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-06,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-07,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-08,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-09,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-10,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-11,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-12,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-13,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-14,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-15,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-16,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-17,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-18,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-19,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-20,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-21,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-22,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-23,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-24,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-25,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-26,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-27,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-28,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-29,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-30,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-31,Albania,,9,3,0,2,0,0,0,0,0,0,0,0,0
2021-01-01,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Algeria,,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Algeria,,2,1,0,0,0,0,0,0,0,0,0,0,0
