PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
0,Australia,,2020-08-02,0,0,0,0,0,0,0,4,0,0,0,0
0,Australia,,2020-08-03,0,0,0,0,0,0,0,4,0,0,0,0
0,Australia,,2020-08-04,0,0,0,0,0,0,0,4,0,0,0,0
0,Australia,,2020-08-05,0,0,0,0,0,0,0,4,0,0,0,0
1,Australia,,2020-08-01,0,3,0,0,0,0,0,4,0,0,0,0
1,Australia,,2020-08-02,0,3,0,0,0,0,0,4,0,0,0,0
1,Australia,,2020-08-03,0,3,0,0,0,0,0,4,0,0,0,0
1,Australia,,2020-08-04,0,3,0,0,0,0,0,4,0,0,0,0
1,Australia,,2020-08-05,0,3,0,0,0,0,0,4,0,0,0,0
2,Australia,,2020-08-01,0,3,0,0,0,0,0,4,2,0,0,0
2,Australia,,2020-08-02,0,3,0,0,0,0,0,4,2,0,0,0
2,Australia,,2020-08-03,0,3,0,0,0,0,0,4,2,0,0,0
2,Australia,,2020-08-04,0,3,0,0,0,0,0,4,2,0,0,0
2,Australia,,2020-08-05,0,3,0,0,0,0,0,4,2,0,0,0
3,Australia,,2020-08-01,0,3,0,0,0,0,0,4,2,3,0,0
3,Australia,,2020-08-02,0,3,0,0,0,0,0,4,2,3,0,0
3,Australia,,2020-08-03,0,3,0,0,0,0,0,4,2,3,0,0
3,Australia,,2020-08-04,0,3,0,0,0,0,0,4,2,3,0,0
3,Australia,,2020-08-05,0,3,0,0,0,0,0,4,2,3,0,0
4,Australia,,2020-08-01,0,3,0,4,0,0,0,4,2,3,0,0
4,Australia,,2020-08-02,0,3,0,4,0,0,0,4,2,3,0,0
4,Australia,,2020-08-03,0,3,0,4,0,0,0,4,2,3,0,0
4,Australia,,2020-08-04,0,3,0,4,0,0,0,4,2,3,0,0
4,Australia,,2020-08-05,0,3,0,4,0,0,0,4,2,3,0,0
5,Australia,,2020-08-01,0,3,0,4,0,0,0,4,2,3,2,0
5,Australia,,2020-08-02,0,3,0,4,0,0,0,4,2,3,2,0
5,Australia,,2020-08-03,0,3,0,4,0,0,0,4,2,3,2,0
5,Australia,,2020-08-04,0,3,0,4,0,0,0,4,2,3,2,0
5,Australia,,2020-08-05,0,3,0,4,0,0,0,4,2,3,2,0
6,Australia,,2020-08-01,0,3,0,4,0,3,0,4,2,3,2,0
6,Australia,,2020-08-02,0,3,0,4,0,3,0,4,2,3,2,0
6,Australia,,2020-08-03,0,3,0,4,0,3,0,4,2,3,2,0
6,Australia,,2020-08-04,0,3,0,4,0,3,0,4,2,3,2,0
6,Australia,,2020-08-05,0,3,0,4,0,3,0,4,2,3,2,0
7,Australia,,2020-08-01,3,3,0,4,0,3,0,4,2,3,2,0
7,Australia,,2020-08-02,3,3,0,4,0,3,0,4,2,3,2,0
7,Australia,,2020-08-03,3,3,0,4,0,3,0,4,2,3,2,0
7,Australia,,2020-08-04,3,3,0,4,0,3,0,4,2,3,2,0
7,Australia,,2020-08-05,3,3,0,4,0,3,0,4,2,3,2,0
8,Australia,,2020-08-01,3,3,0,4,2,3,0,4,2,3,2,0
8,Australia,,2020-08-02,3,3,0,4,2,3,0,4,2,3,2,0
8,Australia,,2020-08-03,3,3,0,4,2,3,0,4,2,3,2,0
8,Australia,,2020-08-04,3,3,0,4,2,3,0,4,2,3,2,0
8,Australia,,2020-08-05,3,3,0,4,2,3,0,4,2,3,2,0
9,Australia,,2020-08-01,3,3,2,4,2,3,0,4,2,3,2,0
9,Australia,,2020-08-02,3,3,2,4,2,3,0,4,2,3,2,0
9,Australia,,2020-08-03,3,3,2,4,2,3,0,4,2,3,2,0
9,Australia,,2020-08-04,3,3,2,4,2,3,0,4,2,3,2,0
9,Australia,,2020-08-05,3,3,2,4,2,3,0,4,2,3,2,0
0,Austria,,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,Austria,,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,Austria,,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,Austria,,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,Austria,,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,Austria,,2020-08-01,3,3,0,0,0,0,0,0,0,0,0,0
1,Austria,,2020-08-02,3,3,0,0,0,0,0,0,0,0,0,0
1,Austria,,2020-08-03,3,3,0,0,0,0,0,0,0,0,0,0
1,Austria,,2020-08-04,3,3,0,0,0,0,0,0,0,0,0,0
1,Austria,,2020-08-05,3,3,0,0,0,0,0,0,0,0,0,0
2,Austria,,2020-08-01,3,3,0,0,0,0,0,0,0,3,0,0
2,Austria,,2020-08-02,3,3,0,0,0,0,0,0,0,3,0,0
2,Austria,,2020-08-03,3,3,0,0,0,0,0,0,0,3,0,0
2,Austria,,2020-08-04,3,3,0,0,0,0,0,0,0,3,0,0
2,Austria,,2020-08-05,3,3,0,0,0,0,0,0,0,3,0,0
3,Austria,,2020-08-01,3,3,0,0,0,0,0,4,0,3,0,0
3,Austria,,2020-08-02,3,3,0,0,0,0,0,4,0,3,0,0
3,Austria,,2020-08-03,3,3,0,0,0,0,0,4,0,3,0,0
3,Austria,,2020-08-04,3,3,0,0,0,0,0,4,0,3,0,0
3,Austria,,2020-08-05,3,3,0,0,0,0,0,4,0,3,0,0
4,Austria,,2020-08-01,3,3,0,0,2,0,0,4,0,3,0,0
4,Austria,,2020-08-02,3,3,0,0,2,0,0,4,0,3,0,0
4,Austria,,2020-08-03,3,3,0,0,2,0,0,4,0,3,0,0
4,Austria,,2020-08-04,3,3,0,0,2,0,0,4,0,3,0,0
4,Austria,,2020-08-05,3,3,0,0,2,0,0,4,0,3,0,0
5,Austria,,2020-08-01,3,3,0,0,2,0,0,4,2,3,0,0
5,Austria,,2020-08-02,3,3,0,0,2,0,0,4,2,3,0,0
5,Austria,,2020-08-03,3,3,0,0,2,0,0,4,2,3,0,0
5,Austria,,2020-08-04,3,3,0,0,2,0,0,4,2,3,0,0
5,Austria,,2020-08-05,3,3,0,0,2,0,0,4,2,3,0,0
6,Austria,,2020-08-01,3,3,2,0,2,0,0,4,2,3,0,0
6,Austria,,2020-08-02,3,3,2,0,2,0,0,4,2,3,0,0
6,Austria,,2020-08-03,3,3,2,0,2,0,0,4,2,3,0,0
6,Austria,,2020-08-04,3,3,2,0,2,0,0,4,2,3,0,0
6,Austria,,2020-08-05,3,3,2,0,2,0,0,4,2,3,0,0
7,Austria,,2020-08-01,3,3,2,0,2,3,0,4,2,3,0,0
7,Austria,,2020-08-02,3,3,2,0,2,3,0,4,2,3,0,0
7,Austria,,2020-08-03,3,3,2,0,2,3,0,4,2,3,0,0
7,Austria,,2020-08-04,3,3,2,0,2,3,0,4,2,3,0,0
7,Austria,,2020-08-05,3,3,2,0,2,3,0,4,2,3,0,0
8,Austria,,2020-08-01,3,3,2,4,2,3,0,4,2,3,0,0
8,Austria,,2020-08-02,3,3,2,4,2,3,0,4,2,3,0,0
8,Austria,,2020-08-03,3,3,2,4,2,3,0,4,2,3,0,0
8,Austria,,2020-08-04,3,3,2,4,2,3,0,4,2,3,0,0
8,Austria,,2020-08-05,3,3,2,4,2,3,0,4,2,3,0,0
9,Austria,,2020-08-01,3,3,2,4,2,3,0,4,2,3,2,0
9,Austria,,2020-08-02,3,3,2,4,2,3,0,4,2,3,2,0
9,Austria,,2020-08-03,3,3,2,4,2,3,0,4,2,3,2,0
9,Austria,,2020-08-04,3,3,2,4,2,3,0,4,2,3,2,0
9,Austria,,2020-08-05,3,3,2,4,2,3,0,4,2,3,2,0
0,Azerbaijan,,2020-08-01,0,0,0,4,0,0,0,0,0,0,0,0
0,Azerbaijan,,2020-08-02,0,0,0,4,0,0,0,0,0,0,0,0
0,Azerbaijan,,2020-08-03,0,0,0,4,0,0,0,0,0,0,0,0
0,Azerbaijan,,2020-08-04,0,0,0,4,0,0,0,0,0,0,0,0
0,Azerbaijan,,2020-08-05,0,0,0,4,0,0,0,0,0,0,0,0
1,Azerbaijan,,2020-08-01,0,0,0,4,0,0,0,0,0,0,2,0
1,Azerbaijan,,2020-08-02,0,0,0,4,0,0,0,0,0,0,2,0
1,Azerbaijan,,2020-08-03,0,0,0,4,0,0,0,0,0,0,2,0
1,Azerbaijan,,2020-08-04,0,0,0,4,0,0,0,0,0,0,2,0
1,Azerbaijan,,2020-08-05,0,0,0,4,0,0,0,0,0,0,2,0
2,Azerbaijan,,2020-08-01,3,0,0,4,0,0,0,0,0,0,2,0
2,Azerbaijan,,2020-08-02,3,0,0,4,0,0,0,0,0,0,2,0
2,Azerbaijan,,2020-08-03,3,0,0,4,0,0,0,0,0,0,2,0
2,Azerbaijan,,2020-08-04,3,0,0,4,0,0,0,0,0,0,2,0
2,Azerbaijan,,2020-08-05,3,0,0,4,0,0,0,0,0,0,2,0
3,Azerbaijan,,2020-08-01,3,3,0,4,0,0,0,0,0,0,2,0
3,Azerbaijan,,2020-08-02,3,3,0,4,0,0,0,0,0,0,2,0
3,Azerbaijan,,2020-08-03,3,3,0,4,0,0,0,0,0,0,2,0
3,Azerbaijan,,2020-08-04,3,3,0,4,0,0,0,0,0,0,2,0
3,Azerbaijan,,2020-08-05,3,3,0,4,0,0,0,0,0,0,2,0
4,Azerbaijan,,2020-08-01,3,3,0,4,2,0,0,0,0,0,2,0
4,Azerbaijan,,2020-08-02,3,3,0,4,2,0,0,0,0,0,2,0
4,Azerbaijan,,2020-08-03,3,3,0,4,2,0,0,0,0,0,2,0
4,Azerbaijan,,2020-08-04,3,3,0,4,2,0,0,0,0,0,2,0
4,Azerbaijan,,2020-08-05,3,3,0,4,2,0,0,0,0,0,2,0
5,Azerbaijan,,2020-08-01,3,3,0,4,2,0,0,0,0,3,2,0
5,Azerbaijan,,2020-08-02,3,3,0,4,2,0,0,0,0,3,2,0
5,Azerbaijan,,2020-08-03,3,3,0,4,2,0,0,0,0,3,2,0
5,Azerbaijan,,2020-08-04,3,3,0,4,2,0,0,0,0,3,2,0
5,Azerbaijan,,2020-08-05,3,3,0,4,2,0,0,0,0,3,2,0
6,Azerbaijan,,2020-08-01,3,3,0,4,2,3,0,0,0,3,2,0
6,Azerbaijan,,2020-08-02,3,3,0,4,2,3,0,0,0,3,2,0
6,Azerbaijan,,2020-08-03,3,3,0,4,2,3,0,0,0,3,2,0
6,Azerbaijan,,2020-08-04,3,3,0,4,2,3,0,0,0,3,2,0
6,Azerbaijan,,2020-08-05,3,3,0,4,2,3,0,0,0,3,2,0
7,Azerbaijan,,2020-08-01,3,3,0,4,2,3,0,0,2,3,2,0
7,Azerbaijan,,2020-08-02,3,3,0,4,2,3,0,0,2,3,2,0
7,Azerbaijan,,2020-08-03,3,3,0,4,2,3,0,0,2,3,2,0
7,Azerbaijan,,2020-08-04,3,3,0,4,2,3,0,0,2,3,2,0
7,Azerbaijan,,2020-08-05,3,3,0,4,2,3,0,0,2,3,2,0
8,Azerbaijan,,2020-08-01,3,3,0,4,2,3,0,4,2,3,2,0
8,Azerbaijan,,2020-08-02,3,3,0,4,2,3,0,4,2,3,2,0
8,Azerbaijan,,2020-08-03,3,3,0,4,2,3,0,4,2,3,2,0
8,Azerbaijan,,2020-08-04,3,3,0,4,2,3,0,4,2,3,2,0
8,Azerbaijan,,2020-08-05,3,3,0,4,2,3,0,4,2,3,2,0
9,Azerbaijan,,2020-08-01,3,3,0,4,2,3,0,4,2,3,2,4
9,Azerbaijan,,2020-08-02,3,3,0,4,2,3,0,4,2,3,2,4
9,Azerbaijan,,2020-08-03,3,3,0,4,2,3,0,4,2,3,2,4
9,Azerbaijan,,2020-08-04,3,3,0,4,2,3,0,4,2,3,2,4
9,Azerbaijan,,2020-08-05,3,3,0,4,2,3,0,4,2,3,2,4
0,Bahamas,,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,Bahamas,,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,Bahamas,,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,Bahamas,,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,Bahamas,,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,Bahamas,,2020-08-01,0,3,0,0,2,0,0,0,0,0,0,0
1,Bahamas,,2020-08-02,0,3,0,0,2,0,0,0,0,0,0,0
1,Bahamas,,2020-08-03,0,3,0,0,2,0,0,0,0,0,0,0
1,Bahamas,,2020-08-04,0,3,0,0,2,0,0,0,0,0,0,0
1,Bahamas,,2020-08-05,0,3,0,0,2,0,0,0,0,0,0,0
2,Bahamas,,2020-08-01,0,3,0,0,2,0,0,4,0,0,0,0
2,Bahamas,,2020-08-02,0,3,0,0,2,0,0,4,0,0,0,0
2,Bahamas,,2020-08-03,0,3,0,0,2,0,0,4,0,0,0,0
2,Bahamas,,2020-08-04,0,3,0,0,2,0,0,4,0,0,0,0
2,Bahamas,,2020-08-05,0,3,0,0,2,0,0,4,0,0,0,0
3,Bahamas,,2020-08-01,3,3,0,0,2,0,0,4,0,0,0,0
3,Bahamas,,2020-08-02,3,3,0,0,2,0,0,4,0,0,0,0
3,Bahamas,,2020-08-03,3,3,0,0,2,0,0,4,0,0,0,0
3,Bahamas,,2020-08-04,3,3,0,0,2,0,0,4,0,0,0,0
3,Bahamas,,2020-08-05,3,3,0,0,2,0,0,4,0,0,0,0
4,Bahamas,,2020-08-01,3,3,0,0,2,0,0,4,2,0,0,0
4,Bahamas,,2020-08-02,3,3,0,0,2,0,0,4,2,0,0,0
4,Bahamas,,2020-08-03,3,3,0,0,2,0,0,4,2,0,0,0
4,Bahamas,,2020-08-04,3,3,0,0,2,0,0,4,2,0,0,0
4,Bahamas,,2020-08-05,3,3,0,0,2,0,0,4,2,0,0,0
5,Bahamas,,2020-08-01,3,3,0,0,2,0,0,4,2,3,0,0
5,Bahamas,,2020-08-02,3,3,0,0,2,0,0,4,2,3,0,0
5,Bahamas,,2020-08-03,3,3,0,0,2,0,0,4,2,3,0,0
5,Bahamas,,2020-08-04,3,3,0,0,2,0,0,4,2,3,0,0
5,Bahamas,,2020-08-05,3,3,0,0,2,0,0,4,2,3,0,0
6,Bahamas,,2020-08-01,3,3,0,4,2,0,0,4,2,3,0,0
6,Bahamas,,2020-08-02,3,3,0,4,2,0,0,4,2,3,0,0
6,Bahamas,,2020-08-03,3,3,0,4,2,0,0,4,2,3,0,0
6,Bahamas,,2020-08-04,3,3,0,4,2,0,0,4,2,3,0,0
6,Bahamas,,2020-08-05,3,3,0,4,2,0,0,4,2,3,0,0
7,Bahamas,,2020-08-01,3,3,0,4,2,0,2,4,2,3,0,0
7,Bahamas,,2020-08-02,3,3,0,4,2,0,2,4,2,3,0,0
7,Bahamas,,2020-08-03,3,3,0,4,2,0,2,4,2,3,0,0
7,Bahamas,,2020-08-04,3,3,0,4,2,0,2,4,2,3,0,0
7,Bahamas,,2020-08-05,3,3,0,4,2,0,2,4,2,3,0,0
8,Bahamas,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,0
8,Bahamas,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,0
8,Bahamas,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,0
8,Bahamas,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,0
8,Bahamas,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,0
9,Bahamas,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,4
9,Bahamas,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,4
9,Bahamas,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,4
9,Bahamas,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,4
9,Bahamas,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,4
0,Bahrain,,2020-08-01,0,0,0,0,0,0,2,0,0,0,0,0
0,Bahrain,,2020-08-02,0,0,0,0,0,0,2,0,0,0,0,0
0,Bahrain,,2020-08-03,0,0,0,0,0,0,2,0,0,0,0,0
0,Bahrain,,2020-08-04,0,0,0,0,0,0,2,0,0,0,0,0
0,Bahrain,,2020-08-05,0,0,0,0,0,0,2,0,0,0,0,0
1,Bahrain,,2020-08-01,0,0,0,0,0,0,2,4,0,0,0,0
1,Bahrain,,2020-08-02,0,0,0,0,0,0,2,4,0,0,0,0
1,Bahrain,,2020-08-03,0,0,0,0,0,0,2,4,0,0,0,0
1,Bahrain,,2020-08-04,0,0,0,0,0,0,2,4,0,0,0,0
1,Bahrain,,2020-08-05,0,0,0,0,0,0,2,4,0,0,0,0
2,Bahrain,,2020-08-01,0,3,0,0,0,0,2,4,0,0,0,0
2,Bahrain,,2020-08-02,0,3,0,0,0,0,2,4,0,0,0,0
2,Bahrain,,2020-08-03,0,3,0,0,0,0,2,4,0,0,0,0
2,Bahrain,,2020-08-04,0,3,0,0,0,0,2,4,0,0,0,0
2,Bahrain,,2020-08-05,0,3,0,0,0,0,2,4,0,0,0,0
3,Bahrain,,2020-08-01,3,3,0,0,0,0,2,4,0,0,0,0
3,Bahrain,,2020-08-02,3,3,0,0,0,0,2,4,0,0,0,0
3,Bahrain,,2020-08-03,3,3,0,0,0,0,2,4,0,0,0,0
3,Bahrain,,2020-08-04,3,3,0,0,0,0,2,4,0,0,0,0
3,Bahrain,,2020-08-05,3,3,0,0,0,0,2,4,0,0,0,0
4,Bahrain,,2020-08-01,3,3,0,0,0,3,2,4,0,0,0,0
4,Bahrain,,2020-08-02,3,3,0,0,0,3,2,4,0,0,0,0
4,Bahrain,,2020-08-03,3,3,0,0,0,3,2,4,0,0,0,0
4,Bahrain,,2020-08-04,3,3,0,0,0,3,2,4,0,0,0,0
4,Bahrain,,2020-08-05,3,3,0,0,0,3,2,4,0,0,0,0
5,Bahrain,,2020-08-01,3,3,0,4,0,3,2,4,0,0,0,0
5,Bahrain,,2020-08-02,3,3,0,4,0,3,2,4,0,0,0,0
5,Bahrain,,2020-08-03,3,3,0,4,0,3,2,4,0,0,0,0
5,Bahrain,,2020-08-04,3,3,0,4,0,3,2,4,0,0,0,0
5,Bahrain,,2020-08-05,3,3,0,4,0,3,2,4,0,0,0,0
6,Bahrain,,2020-08-01,3,3,0,4,0,3,2,4,0,0,2,0
6,Bahrain,,2020-08-02,3,3,0,4,0,3,2,4,0,0,2,0
6,Bahrain,,2020-08-03,3,3,0,4,0,3,2,4,0,0,2,0
6,Bahrain,,2020-08-04,3,3,0,4,0,3,2,4,0,0,2,0
6,Bahrain,,2020-08-05,3,3,0,4,0,3,2,4,0,0,2,0
7,Bahrain,,2020-08-01,3,3,0,4,0,3,2,4,0,3,2,0
7,Bahrain,,2020-08-02,3,3,0,4,0,3,2,4,0,3,2,0
7,Bahrain,,2020-08-03,3,3,0,4,0,3,2,4,0,3,2,0
7,Bahrain,,2020-08-04,3,3,0,4,0,3,2,4,0,3,2,0
7,Bahrain,,2020-08-05,3,3,0,4,0,3,2,4,0,3,2,0
8,Bahrain,,2020-08-01,3,3,0,4,2,3,2,4,0,3,2,0
8,Bahrain,,2020-08-02,3,3,0,4,2,3,2,4,0,3,2,0
8,Bahrain,,2020-08-03,3,3,0,4,2,3,2,4,0,3,2,0
8,Bahrain,,2020-08-04,3,3,0,4,2,3,2,4,0,3,2,0
8,Bahrain,,2020-08-05,3,3,0,4,2,3,2,4,0,3,2,0
9,Bahrain,,2020-08-01,3,3,0,4,2,3,2,4,2,3,2,0
9,Bahrain,,2020-08-02,3,3,0,4,2,3,2,4,2,3,2,0
9,Bahrain,,2020-08-03,3,3,0,4,2,3,2,4,2,3,2,0
9,Bahrain,,2020-08-04,3,3,0,4,2,3,2,4,2,3,2,0
9,Bahrain,,2020-08-05,3,3,0,4,2,3,2,4,2,3,2,0
0,Bangladesh,,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,Bangladesh,,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,Bangladesh,,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,Bangladesh,,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,Bangladesh,,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,Bangladesh,,2020-08-01,3,3,0,0,0,0,0,0,0,0,0,0
1,Bangladesh,,2020-08-02,3,3,0,0,0,0,0,0,0,0,0,0
1,Bangladesh,,2020-08-03,3,3,0,0,0,0,0,0,0,0,0,0
1,Bangladesh,,2020-08-04,3,3,0,0,0,0,0,0,0,0,0,0
1,Bangladesh,,2020-08-05,3,3,0,0,0,0,0,0,0,0,0,0
2,Bangladesh,,2020-08-01,3,3,0,0,0,0,0,0,0,3,0,0
2,Bangladesh,,2020-08-02,3,3,0,0,0,0,0,0,0,3,0,0
2,Bangladesh,,2020-08-03,3,3,0,0,0,0,0,0,0,3,0,0
2,Bangladesh,,2020-08-04,3,3,0,0,0,0,0,0,0,3,0,0
2,Bangladesh,,2020-08-05,3,3,0,0,0,0,0,0,0,3,0,0
3,Bangladesh,,2020-08-01,3,3,0,0,0,0,0,4,0,3,0,0
3,Bangladesh,,2020-08-02,3,3,0,0,0,0,0,4,0,3,0,0
3,Bangladesh,,2020-08-03,3,3,0,0,0,0,0,4,0,3,0,0
3,Bangladesh,,2020-08-04,3,3,0,0,0,0,0,4,0,3,0,0
3,Bangladesh,,2020-08-05,3,3,0,0,0,0,0,4,0,3,0,0
4,Bangladesh,,2020-08-01,3,3,0,4,0,0,0,4,0,3,0,0
4,Bangladesh,,2020-08-02,3,3,0,4,0,0,0,4,0,3,0,0
4,Bangladesh,,2020-08-03,3,3,0,4,0,0,0,4,0,3,0,0
4,Bangladesh,,2020-08-04,3,3,0,4,0,0,0,4,0,3,0,0
4,Bangladesh,,2020-08-05,3,3,0,4,0,0,0,4,0,3,0,0
5,Bangladesh,,2020-08-01,3,3,0,4,0,0,0,4,0,3,2,0
5,Bangladesh,,2020-08-02,3,3,0,4,0,0,0,4,0,3,2,0
5,Bangladesh,,2020-08-03,3,3,0,4,0,0,0,4,0,3,2,0
5,Bangladesh,,2020-08-04,3,3,0,4,0,0,0,4,0,3,2,0
5,Bangladesh,,2020-08-05,3,3,0,4,0,0,0,4,0,3,2,0
6,Bangladesh,,2020-08-01,3,3,0,4,0,0,2,4,0,3,2,0
6,Bangladesh,,2020-08-02,3,3,0,4,0,0,2,4,0,3,2,0
6,Bangladesh,,2020-08-03,3,3,0,4,0,0,2,4,0,3,2,0
6,Bangladesh,,2020-08-04,3,3,0,4,0,0,2,4,0,3,2,0
6,Bangladesh,,2020-08-05,3,3,0,4,0,0,2,4,0,3,2,0
7,Bangladesh,,2020-08-01,3,3,0,4,2,0,2,4,0,3,2,0
7,Bangladesh,,2020-08-02,3,3,0,4,2,0,2,4,0,3,2,0
7,Bangladesh,,2020-08-03,3,3,0,4,2,0,2,4,0,3,2,0
7,Bangladesh,,2020-08-04,3,3,0,4,2,0,2,4,0,3,2,0
7,Bangladesh,,2020-08-05,3,3,0,4,2,0,2,4,0,3,2,0
8,Bangladesh,,2020-08-01,3,3,0,4,2,0,2,4,2,3,2,0
8,Bangladesh,,2020-08-02,3,3,0,4,2,0,2,4,2,3,2,0
8,Bangladesh,,2020-08-03,3,3,0,4,2,0,2,4,2,3,2,0
8,Bangladesh,,2020-08-04,3,3,0,4,2,0,2,4,2,3,2,0
8,Bangladesh,,2020-08-05,3,3,0,4,2,0,2,4,2,3,2,0
9,Bangladesh,,2020-08-01,3,3,0,4,2,3,2,4,2,3,2,0
9,Bangladesh,,2020-08-02,3,3,0,4,2,3,2,4,2,3,2,0
9,Bangladesh,,2020-08-03,3,3,0,4,2,3,2,4,2,3,2,0
9,Bangladesh,,2020-08-04,3,3,0,4,2,3,2,4,2,3,2,0
9,Bangladesh,,2020-08-05,3,3,0,4,2,3,2,4,2,3,2,0
0,Barbados,,2020-08-01,0,0,0,0,2,0,0,0,0,0,0,0
0,Barbados,,2020-08-02,0,0,0,0,2,0,0,0,0,0,0,0
0,Barbados,,2020-08-03,0,0,0,0,2,0,0,0,0,0,0,0
0,Barbados,,2020-08-04,0,0,0,0,2,0,0,0,0,0,0,0
0,Barbados,,2020-08-05,0,0,0,0,2,0,0,0,0,0,0,0
1,Barbados,,2020-08-01,0,3,0,0,2,0,0,0,0,0,0,0
1,Barbados,,2020-08-02,0,3,0,0,2,0,0,0,0,0,0,0
1,Barbados,,2020-08-03,0,3,0,0,2,0,0,0,0,0,0,0
1,Barbados,,2020-08-04,0,3,0,0,2,0,0,0,0,0,0,0
1,Barbados,,2020-08-05,0,3,0,0,2,0,0,0,0,0,0,0
2,Barbados,,2020-08-01,0,3,0,4,2,0,0,0,0,0,0,0
2,Barbados,,2020-08-02,0,3,0,4,2,0,0,0,0,0,0,0
2,Barbados,,2020-08-03,0,3,0,4,2,0,0,0,0,0,0,0
2,Barbados,,2020-08-04,0,3,0,4,2,0,0,0,0,0,0,0
2,Barbados,,2020-08-05,0,3,0,4,2,0,0,0,0,0,0,0
3,Barbados,,2020-08-01,0,3,0,4,2,0,0,4,0,0,0,0
3,Barbados,,2020-08-02,0,3,0,4,2,0,0,4,0,0,0,0
3,Barbados,,2020-08-03,0,3,0,4,2,0,0,4,0,0,0,0
3,Barbados,,2020-08-04,0,3,0,4,2,0,0,4,0,0,0,0
3,Barbados,,2020-08-05,0,3,0,4,2,0,0,4,0,0,0,0
4,Barbados,,2020-08-01,0,3,0,4,2,0,0,4,0,3,0,0
4,Barbados,,2020-08-02,0,3,0,4,2,0,0,4,0,3,0,0
4,Barbados,,2020-08-03,0,3,0,4,2,0,0,4,0,3,0,0
4,Barbados,,2020-08-04,0,3,0,4,2,0,0,4,0,3,0,0
4,Barbados,,2020-08-05,0,3,0,4,2,0,0,4,0,3,0,0
5,Barbados,,2020-08-01,3,3,0,4,2,0,0,4,0,3,0,0
5,Barbados,,2020-08-02,3,3,0,4,2,0,0,4,0,3,0,0
5,Barbados,,2020-08-03,3,3,0,4,2,0,0,4,0,3,0,0
5,Barbados,,2020-08-04,3,3,0,4,2,0,0,4,0,3,0,0
5,Barbados,,2020-08-05,3,3,0,4,2,0,0,4,0,3,0,0
6,Barbados,,2020-08-01,3,3,0,4,2,3,0,4,0,3,0,0
6,Barbados,,2020-08-02,3,3,0,4,2,3,0,4,0,3,0,0
6,Barbados,,2020-08-03,3,3,0,4,2,3,0,4,0,3,0,0
6,Barbados,,2020-08-04,3,3,0,4,2,3,0,4,0,3,0,0
6,Barbados,,2020-08-05,3,3,0,4,2,3,0,4,0,3,0,0
7,Barbados,,2020-08-01,3,3,0,4,2,3,2,4,0,3,0,0
7,Barbados,,2020-08-02,3,3,0,4,2,3,2,4,0,3,0,0
7,Barbados,,2020-08-03,3,3,0,4,2,3,2,4,0,3,0,0
7,Barbados,,2020-08-04,3,3,0,4,2,3,2,4,0,3,0,0
7,Barbados,,2020-08-05,3,3,0,4,2,3,2,4,0,3,0,0
8,Barbados,,2020-08-01,3,3,2,4,2,3,2,4,0,3,0,0
8,Barbados,,2020-08-02,3,3,2,4,2,3,2,4,0,3,0,0
8,Barbados,,2020-08-03,3,3,2,4,2,3,2,4,0,3,0,0
8,Barbados,,2020-08-04,3,3,2,4,2,3,2,4,0,3,0,0
8,Barbados,,2020-08-05,3,3,2,4,2,3,2,4,0,3,0,0
9,Barbados,,2020-08-01,3,3,2,4,2,3,2,4,0,3,2,0
9,Barbados,,2020-08-02,3,3,2,4,2,3,2,4,0,3,2,0
9,Barbados,,2020-08-03,3,3,2,4,2,3,2,4,0,3,2,0
9,Barbados,,2020-08-04,3,3,2,4,2,3,2,4,0,3,2,0
